wgi_glacier_id,lat,lon,glacier_name,max_elev
CN5Y736D0049,43.42,85.3,49,4605
CN5Y736E0001,43.4,85.3,1,4440
CN5Y736F0012,43.47,85.42,12,4556
CN5Y736F0020,43.5,85.38,20,4623
CN5Y736G0038,43.68,85.63,38,4300
CN5Y737A0005,43.7,85.58,5,3940
CN5Y737C0002,43.65,85.48,2,4400
CN5Y737C0023,43.57,85.42,23,4674
CN5Y737D0033,43.55,85.23,33,4454
CN5Y737E0012,43.57,85.18,12,4600
CN5Y737F0040,43.72,85.1,40,4260
CN5Y737G0023,43.88,85.15,23,3836
CN5Y738C0008,43.7,85.03,8,4607
CN5Y738C0038,43.55,85.02,38,4700
CN5Y738E0005,43.82,84.9,5,3780
CN5Y741B0055,43.62,84.77,55,4070
CN5Y741B0058,43.62,84.73,58,3970
CN5Y741B0083,43.75,84.58,83,4100
CN5Y741C0010,43.75,84.58,10,4380
CN5Y741C0024,43.8,84.53,24,4200
CN5Y741C0026,43.8,84.53,26,4440
CN5Y741C0044,43.73,84.48,44,4260
CN5Y741C0062,43.77,84.42,62,4306
CN5Y741D0018,43.8,84.3,18,4120
CN5Y741D0051,43.83,84.13,51,3720
CN5Y741D0060,43.88,84.13,60,3910
CN5Y741D0073,43.9,84.3,73,4040
CN5Y741D0077,43.92,84.38,77,4140
CN5Y741D0081,43.93,84.43,81,3990
CN5Y742A0030,43.88,84.2,30,4000
CN5Y742C0051,44.05,84.08,51,4200
CN5Y742F0004,44.08,83.88,4,4440
CN5Y742F0009,44.07,83.87,9,4420
CN5Y742G0006,43.98,83.67,6,4000
CN5Y742G0025,44.07,83.6,25,4267
CN5Y742H0032,44.07,83.55,32,3890
CN5Y742I0007,44.2,83.45,7,4000
CN5Y742I0021,44.25,83.37,21,3580
CN5Y742I0029,44.3,83.3,29,3820
CN5Y743B0008,44.27,83.3,8,3820
CN5Y743B0019,44.18,83.33,19,3940
CN5Y743C0015,44.17,83.42,15,4020
CN5Y743D0008,44.02,83.47,8,4100
CN5Y745B0002,44.65,80.83,2,3960
CN5Y746C0018,44.8,80.45,18,4280
CN5Y746C0020,44.78,80.42,20,4200
CN5Y746F0039,44.95,80.03,39,3900
CN5Y746N0004,45.27,81.58,4,3783
CN5Y811C0019,42.77,86.92,19,4231
CN5Y811D0004,43.02,87.05,4,4369
CN5Y812A0010,43.73,88.2,10,4300
CN5Y812B0007,43.75,88.27,7,4300
CN5Y813A0005,43.08,87.43,5,4131
CN5Y813D0005,43.7,88.72,5,4080
CN5Y814A0015,43.55,89.17,15,3909
CN5Y814A0020,43.5,89.17,20,4018
CN5Y814B0012,43.45,89.35,12,4080
CN5Y821A0006,43.43,93.07,6,4238
CN5Y821B0002,43.42,93.12,2,4080
CN5Y822B0003,43.1,94.27,3,4580
CN5Y822E0010,42.98,94.53,10,4450
CN5Y822F0002,42.95,94.55,2,4160
CO1A01001010,10.817,-73.583,REINA NINA,4950
CO1A01001017,10.833,-73.583,NUEVO 1,5150
ES4O00110503,42.793,-0.254,INFIERNO NE,2960
ES4O00122003,42.7,0.53,LITEROLA,3003
FR4N01083B07,44.883,6.383,AILEFROIDE,3848
FR4N01083B13,44.908,6.408,GLACIER DELA MON,3110
FR4N01083B19,44.95,6.392,GRANDE SAGNE,3405
FR4N01086D01,44.617,6.783,HEUVIERES NEVE,3050
FR4N01144A14,45.769,6.774,GROUPE,3040
FR4N01144F10,45.387,6.923,BARMES DE L'OURS,3100
FR4N01144F13,45.403,6.92,GROUPE,3000
FR4N01144F19,45.438,6.886,GROUPE,2750
FR4N01145013,45.553,6.792,GROUPE,2400
FR4N01145019,45.519,6.852,GROUPE,2860
FR4N01153B04,45.403,7.074,GROUPE,3070
FR4N01153B30,45.342,7.093,NEVE,3020
FR4N01153C06,45.336,7.074,GROUPE,3300
FR4N01153C09,45.322,7.089,NEVE,3150
FR4N01153D09,45.239,7.017,NEVE,3100
FR4N01154Q14,45.137,6.842,NEVE,3080
FR4N01163A01,45.159,6.117,HERPIE (DE L'),2840
FR4N01163C06,45.139,6.151,QUIRLIES-MALATRE,3460
FR4N01165B11,44.97,6.339,CLOCHER DE L'ALP,3400
FR4N01165D04,45.019,6.338,SELLE VIELLE,3050
FR4N01166C20,44.958,6.307,ROCHERS ROUGES,3000
FR4N01166D04,44.902,6.353,LA TEMPLE,3550
FR4N01166D10,44.86,6.342,COIN,3270
FR4N01166F19,44.87,6.185,AIGUILLE ROUSSE,3140
FR4N01166H04,44.909,6.142,PAROI W DES LICH,3090
FR4N01172F01,44.819,6.338,JOCELME SORETTE,3450
FR4N01172F06,44.725,6.318,GROUPE OUEST SIR,3250
FR4N01172I03,44.742,6.207,NEVES DE LARBRE,2900
FR4N01231C02,46.117,6.888,GROUPE DU MONT R,3044
FR4N01236A04,45.942,6.942,DRUS,2775
FR4N01239B03,45.82,6.8,MIAGE,3650
FR4Q00033R09,42.689,-0.033,LA BRECHE,2890
FR4Q00162I01,42.711,0.396,PETIT BACHIMALE,2920
IN5O153E0140,30.583,80.132,Bhilmagwar Gal,6150
IN5O201DB100,27.875,88.191,Jong Song,6880
IN5O201DC016,27.99,88.542,Lachen Khangse,5600
IN5Q214D0050,34.246,75.3,Thajwas,4480
IN5Q340C0053,31.517,78.342,Kangrang,4640
IT4L00102304,46.454,10.728,CIMA CARESER,3170
IT4L00112120,46.467,10.7,SERANA,3335
IT4L00112201,46.704,10.727,MONTE ALTO N,3110
IT4L00121102,46.916,11.203,BIANCA D.MASSARO,2950
IT4L00123216,47.036,11.939,P.TA DEL CONIO W,3060
IT4L01011011,46.169,10.594,CROZ FOLGORIDA W,3025
IT4L01011031,46.229,10.689,CORNISELLO S,3130
IT4L01012002,46.19,10.901,VALLESINELLA SUP,2810
IT4L01101001,46.047,9.912,DIAVOLO DI TENDA,2750
IT4L01101011,46.06,10.074,RECASTELLO,2600
IT4L01104026,46.289,9.697,PIZZO TORRONE E,3020
IT4L01113006,46.496,9.286,TAMBO,3180
IT4L01121006,46.242,9.958,CORTI,2750
IT4L01122023,46.336,9.681,SASSO DI FORA,3300
IT4L01132003,46.096,10.086,CARONELLA INF,2500
IT4L01137019,46.446,10.592,PASQUALE N,3552
IT4L01137039,46.389,10.44,ALPE S,3260
IT4L01137042,46.399,10.444,SOBRETTA NE,3248
IT4L01139004,46.494,10.442,CRAPINELLIN,3020
IT4L01482001,44.682,7.076,PUNTA GASTALDI,3050
IT4L01506028,45.885,7.675,ROISETTA,3310
IT4L01512014,45.523,7.39,VALEILLE,3375
IT4L01512014,45.523,7.39,VALEILLE,3480
IT4L01515007,45.573,7.076,ESPINE / BOC,3070
IT4L01515007,45.573,7.076,ESPINE / BOC,3245
IT4L01515032,45.625,6.986,SACHERE,3100
IT4L01515032,45.625,6.986,SACHERE,3000
IT4L01516008,45.67,7.019,USELLETTES,3255
IT4L01516008,45.67,7.019,USELLETTES,3150
IT4L01516020,45.658,6.919,FREDUAZ W,2910
IT4L01517017,45.843,6.954,ROCHEFORT,3200
IT4L01517017,45.843,6.954,ROCHEFORT,3800
IT4L01517027,45.891,7.023,TRIOLET,3700
IT4L01517027,45.891,7.023,TRIOLET,3600
IT4L01522014,45.935,7.488,OREIN S,3000
IT4L01522014,45.935,7.488,OREIN S,3150
KE3D300D0007,-0.156,37.308,MELHUISH,4870
NO4A000A0001,60.967,7.314,BLASKAVL /EIERDL,1700
NO4A000A1004,61.436,7.814,GRAVDALB /  UTLA,1600
NO4A000A1015,61.533,8.092,/  UTLA,1950
NO4A000A1035,61.361,8.142,KOLDED N /  UTLA,1800
NO4A000A2017,61.528,7.905,/FORTUN,1900
NO4A000A2025,61.447,7.822,RIINGSBR /FORTUN,2050
NO4A000A5005,61.428,7.011,BUKKEBRE /VEITES,1600
NO4A000A6006,61.328,6.845,/SOGNDL,1400
NO4A000AA006,61.386,8.564,/BYGDIN,2100
NO4A000AB025,61.506,8.275,S.HOGVGL /  SJOA,2050
NO4A000AE002,61.767,8.086,/OTTA O,1800
NO4A000AE031,61.881,7.467,SYGNESKB /OTTA O,1720
NO4A000AK008,60.054,6.408,DEL AV F /HILDAL,1660
NO4A000AM001,60.228,6.817,TRESFONN / KINSO,1580
NO4A000AX003,60.681,7.122,VOSSASKV /FLAMSD,1500
NO4A000B4001,62.145,7.283,/GRANDE,1660
NO4A000B8006,62.253,7.55,/MULDAL,1660
NO4A000BH001,61.742,5.583,AV ALFOT /NORDDL,1330
NO4A000BT004,61.867,7.011,/  LOEN,1840
NO4A000BT022,61.744,7.1,KRUNEBRE /  LOEN,1900
NO4A000BT033,61.825,6.914,/  LOEN,1600
NO4A000BU007,61.974,7.196,/ STRYN,1640
NO4A000BU023,61.872,7.358,AV JOSDB / STRYN,1670
NO4A000BU046,61.903,6.978,/ STRYN,1800
NO4A000BV003,61.957,6.733,/HORNIN,1300
NO4A000BX004,62.258,6.633,/SYKKYL,1250
NO4A000BX007,62.303,6.575,/SYKKYL,780
NO4A000C0002,66.433,13.633,AV HOGTU /HELGAA,1110
NO4A000C2010,66.583,13.717,/ MELFD,1290
NO4A000C3001,66.645,13.719,AV SVI W / REPPA,1270
NO4A000C6006,66.782,13.9,/GLOMFD,1080
NO4A000C7015,66.724,14.025,AV SVI W /FYKANA,1250
NO4A000CB007,62.408,7.514,/VALLDL,1600
NO4A000CG024,62.31,7.792,/ RAUMA,1600
NO4A000CG027,62.418,7.8,/ RAUMA,1560
NO4A000CM004,62.614,8.422,/LITLED,1460
NO4A000CT021,65.339,13.714,/VEFSNA,1290
NO4A000CV019,66.003,14.367,/ ROSSA,1620
NO4A000CX019,66.619,13.983,AV SVI W /LANGVA,1440
NO4A000CX037,66.536,14.239,AV SVI E /LANGVA,1300
NO4A000CX039,66.576,14.25,AV SVI E /LANGVA,1350
NO4A000CX063,66.599,14.556,/LANGVA,1160
NO4A000CY034,66.583,14.781,/RANELV,1300
NO4A000DE035,66.915,14.597,/BEIARE,1170
NO4A000DG007,66.817,15.885,/SALTDL,1500
NO4A000DI017,67.325,16.078,/  SISO,1050
NO4A000DJ001,67.426,16.097,AV DUOLP / LAKSA,1170
NO4A000DK012,67.632,16.214,/KOBBEV,1210
NO4A000DT006,68.282,17.119,/STORVD,1200
NO4A000DW033,68.094,18.022,/SKJOMA,1420
NO4A000DW044,68.14,17.858,/SKJOMA,1190
NO4A000DW046,68.156,17.839,/SKJOMA,1290
NO4A000EB026,68.778,19.172,/MALSEV,1560
NO4A000EB029,68.814,19.189,/MALSEV,1290
NO4A000EB040,68.908,18.605,/MALSEV,1140
NO4A000EC006,69.48,19.205,/BALSFD,1020
NO4A000EH003,69.645,20.558,/LYNGEN,1280
NO4A000EH026,69.3,20.067,/LYNGEN,980
NO4A000EH031,69.207,20.058,BLAISEN /KITDAL,1400
NO4A000EH098,69.775,20.261,/LYNGEN,1380
NO4A000EK008,69.963,20.842,/ KAGEN,1040
NO4A000ET006,70.174,21.992,AV OKSFJ /LANGFD,1170
NO4A000ET009,70.139,21.764,AV LANGF /LANGFD,1020
NO4A000EU007,70.274,22.025,/NUVSFD,870
NO4B000E2028,68.164,17.233,/SITASJ,1440
NO4B000E4025,67.208,16.178,/VIRIHA,1150
NO4W00110012,71.047,-8.047,Kprs Marthas Bre,1320
NO4W01140003,77.95,18,ANDRINEBREEN,600
NO4W01320001,77.5,15.1,HESSBREEN,950
NO4W01320005,77.45,15.617,PENCKBREEN,900
NO4W01410008,77.967,14.083,ALDEGONDABREEN,500
NO4W01430010,78.167,17.133,KAMPFONNA,900
NO4W01720005,79.433,17.233,BIVRASTFONNA,750
NO4W02220009,79.877,20.488,Frazerbreen,620
NO6C30100002,-54.421,3.403,Slakhallet,780
NP5O191CC015,27.905,86.498,Ripimo Shar,6370
NP5O191EA067,28.039,86.632,Lumsamba,6919
NP5O191EB055,27.802,86.908,Mera,5822
NP5O192A0031,27.88,87.019,Barun,6949
NZ6B711I0037,-43.592,170.27,REAY,2835
NZ6B868B0015,-43.754,169.87,FETTES,2345
NZ6B880A0018,-43.628,170.073,STRAUCHON,2530
NZ6B906B0032,-43.171,170.923,McKENZIE,2377
PE1D22314124,-13.713,-71.037,Riticorpa,5225
PE1D35121041,-13.661,-71.078,Parioc,5260
PE1D35138005,-13.852,-71.122,Condor Tuku,5400
PE1D35138020,-13.743,-71.067,Osjollo Anante,6000
PE1D35142003,-13.287,-72.357,Ticllacocha,5175
PE1D35143004,-13.283,-72.371,Chilipahua,4950
PE1D35143022,-13.351,-72.392,Jatunquella,5090
PE1D35322206,-15.441,-71.826,Ccacsata,5450
PE1D35324007,-14.802,-72.339,Huiscahuaque,5260
PE1D35324016,-14.672,-72.456,Huanzillo,5415
PE1D35324020,-14.627,-72.462,Chancoa¬a,5508
PE1D35324031,-14.607,-72.454,Hua¬a,5386
PE1D35324036,-14.596,-72.462,Igma,5242
PE1D35325030,-14.656,-72.471,Huaytane,5430
PE1D3610BD05,-10.498,-76.714,GARPO,4700
PE1D3710CC11,-10.207,-76.909,NINASHANKA 2,5600
PE1O00116001,-14.087,-70.252,Queroni,5275
PE1P00213204,-14.959,-72.37,Ancojahua,5345
PE1P00213313,-15.46,-72.171,Cerani,5631
PE1P00307FA6,-10.656,-76.659,SHASHIMA,5075
PE1P00307HB1,-10.829,-76.626,ANGARAYOC 1,5050
PE1P00307HB6,-10.871,-76.581,CHUCHON,5000
PE1P0031AE08,-12.18,-75.917,UMAN 3,5431
PE1P0032BB12,-12.334,-75.962,LLONGOTE 3,5500
PE1P0034BH09,-11.906,-76.064,TATAJAICO,5354
PE1P00401B05,-10.271,-76.938,RASAC 3,5200
PE1P00401K04,-10.045,-77.09,HUAMANHUEQUE 1,5100
PE1P00401K06,-10.039,-77.087,HUAMANHUEQUE 3,4975
PE1P0041AB09,-10.406,-76.938,MITOPUNTA,5570
PE1P0041BB01,-10.494,-76.859,MISHIHUAGANAN,5329
PE1P005XKF01,-9.111,-77.582,SCHNEIDER,6768
PE1P005XKG01,-9.086,-77.549,CANCAHUA,6354
PE1P005ZWE03,-9.86,-77.189,CONTADERA,5360
SE4B000E0001,67.886,18.52,KITTELDA /LAUKUJ,1400
SE4B000E0007,67.925,18.564,KEBNEPAK /LAUKUJ,1760
SE4B000E0008,67.936,18.564,/LAUKUJ,1640
SE4B000E0011,67.936,18.65,TARFALAG /LAUKUJ,1760
SE4B000E0020,68.006,18.506,/LAUKUJ,1740
SE4B000E1004,67.864,18.17,/K KAIT,1440
SE4B000E3015,67.617,18.475,/VIETAS,1600
SE4B000E5006,67.489,17.55,N SUOTTA /VUOJAT,1600
SE4B000E5015,67.364,17.397,E LANJEK /VASTEN,1600
SE4B000E5016,67.372,17.342,N LANJEK /VASTEN,1570
SE4B000E8002,67.295,18.061,/KABTAJ,1360
SE4B000EY033,68.417,19.425,/TORNEA,1390
SE4B000FA023,67.33,17.58,/LITNOK,1630
SE4B000FG002,66.486,15.9,/GAUTOJ,1540
SU4C01001003,67.82,33.75,3,1070
SU4G08005035,43.22,42.45,522B,3100
SU4G08005053,43.17,42.65,511E,3790
SU4G08005058,43.2,42.7,506,3700
SU4G08005065,43.22,42.77,502B,3570
SU4G08005079,43.2,42.87,493F,3960
SU4G08005090,43.27,42.85,491A,4060
SU4G08006008,43.22,42.9,474,4150
SU4G08007008,43.02,43.05,454B,4030
SU4G08007021,43.03,43.13,454O,4870
SU4G08007024,43.05,43.13,454R,4300
SU4G08007028,43.05,43.12,454T,4070
SU4G08007080,43.03,43.25,401,3600
SU4G08007109,42.95,43.28,409B,3670
SU4G08007124,42.92,43.4,417,3410
SU4G08007155,42.97,43.47,388B,4060
SU4G08008056,42.83,43.78,343,3660
SU4G08009003,42.77,43.82,UILPATA,3760
SU4G08009031,42.72,44.12,292,3700
SU4G08010026,42.75,43.32,FEDARKOM,3910
SU4G08011082,42.62,44.25,212A,3430
SU4G08012046,42.48,45.77,118A,4120
SU4G09301001,42.5,45.83,85,3650
SU4G09301042,42.35,46.18,ZIGITLI,3780
SU4G09302134,41.9,46.88,402A,3680
SU4H08001034,43.73,40.53,958,2740
SU4H08001052,43.42,40.97,932,2920
SU4H08002083,43.45,41.22,888,3180
SU4H08002090,43.43,41.28,BOL'SHOJ SOF'INS,3120
SU4H08002107,43.37,41.37,863,3060
SU4H08003134,43.37,41.57,746,3200
SU4H08003151,43.23,41.68,AGBEK,3520
SU4H08003188,43.33,41.82,734A,3440
SU4H08004228,43.22,41.95,674,3380
SU4H08004240,43.22,42.07,658,3380
SU4H08004267,43.22,42.15,DALAR,2840
SU4X03001296,80.33,53.98,1,180
SU4X03001655,81.12,58.28,5,200
SU4Y03002022,75.57,58.52,22,750
SU4Y03002026,75.83,61,26,1100
SU4Y03002042,75.78,63.53,NALLI,440
SU4Y03002114,73.63,58.03,114,640
SU4Y03002126,74.87,56.83,126,430
SU4Y03002139,75.17,56.9,139,600
SU4Y03002172,75.52,57.77,172,500
SU4Y03002173,75.5,57.73,173,570
SU4Y03002179,75.63,58.3,179,590
SU4Y03002259,74.25,56.18,259,680
SU4Y03002307,73.82,56.57,307,780
SU4Y03002331,73.47,56.1,331,1000
SU4Y03002348,73.38,55.53,SVJATOGOR,750
SU4Y03002352,73.37,55.42,AMEBA,700
SU4Y03002428,73.62,53.83,428,680
SU4Y03002444,73.75,55.53,444,950
SU4Y03002486,73.92,55.87,NABLJUDENIJ,1120
SU4Y03002544,74.1,56.33,TRAMPLIN,700
SU4Y03002565,73.15,55.33,565,800
SU5A13206010,44.97,79.35,10,3440
SU5A13206017,44.98,79.45,17,4001
SU5A13206030,44.95,79.57,30,3900
SU5A13206053,45,79.82,53,3880
SU5A13206066,45.08,79.78,66,3770
SU5A13206067,45.07,79.78,67,3760
SU5A13206071,45.07,79.83,71,3925
SU5A13206103,45,79.95,103,3800
SU5A13206120,45.05,80,120,3980
SU5A13206129,45.05,80.12,129,4262
SU5A13206169,45.1,80.3,169,3720
SU5A13206180,45.05,80.4,180,3520
SU5A13206199,45.18,80.45,199,3687
SU5A13206231,45.18,80.68,231,3900
SU5A13207070,45.23,81.18,70,3790
SU5A13207073,45.23,81.22,73,3680
SU5A13207102,45.3,81.52,102,3550
SU5A15101011,47.07,85.43,11,3620
SU5A15103011,49,85.45,11,2790
SU5A15103015,49.05,85.33,15,2950
SU5A15103018,49.07,85.33,18,2800
SU5A15103041,49.05,85.62,41,2930
SU5A15103047,49.07,85.72,47,2840
SU5A15104033,49.8,86.33,33,3150
SU5A15104037,49.77,86.27,37,3100
SU5A15104041,49.75,86.18,41,2680
SU5A15104047,49.85,85.95,47,3010
SU5A15104055,49.92,85.8,55,2720
SU5A15104082,49.97,85.9,82,2800
SU5A15104121,49.82,86.1,121,2870
SU5A15105034,50.085,87.31,No 34,3270
SU5A15105053,49.949,87.373,No 53,3360
SU5A15105079,49.991,87.056,No 79,3040
SU5A15105096,49.955,87.34,No 96,3110
SU5A15105123,50.055,87.558,No 123,3400
SU5A15105143,49.93,87.694,No 143,3390
SU5A15105221,49.821,87.594,No 221,3230
SU5A15105233,49.743,87.767,No 233,3170
SU5A15105237,49.728,87.909,No 237,3310
SU5A15105273,49.625,87.319,No 273,3200
SU5A15105296,49.641,86.875,No 296,3020
SU5A15105303,49.664,86.793,No 303,3070
SU5A15105347,49.835,87.001,No 347,3110
SU5A15105391,49.823,86.657,Sapozhnikov,4500
SU5A15106020,49.747,88.183,No 20,3330
SU5A15106034,49.792,88.1,No 34,3760
SU5A15106117,50.057,87.782,No 117,3320
SU5A15106125,50.078,87.775,No 125,3550
SU5A15106147,50.115,87.594,No 147,3400
SU5A15106155,50.157,87.54,No 155,3330
SU5A15201032,54.074,88.936,No 32,1500
SU5A15201072,53.961,89.039,No 72,1670
SU5B16104019,50.97,89.68,19,3400
SU5B16104060,50.63,89.75,60,3300
SU5B16201003,52.63,99.13,3,2600
SU5C16102013,75.885,107.665,Severnyj,940
SU5C16102020,75.893,107.728,No 20,900
SU5C16102062,75.816,107.62,No 62,860
SU5D17201011,56.88,117.53,YEVGENIYA TIMASH,2380
SU5D17301032,62.15,140.97,160,2400
SU5D17502004,69.02,128.68,4,1900
SU5E17702065,65.1,146.05,65,2320
SU5E17702080,65.27,145.37,80,2400
SU5E17702091,65,146.08,91,2500
SU5E17702103,65.45,142.33,103,2490
SU5E17702104,65.43,142.28,104,2350
SU5E17702135,65.9,140.12,135,2290
SU5E17702174,66.05,140.07,174,2330
SU5E17702195,66.68,140.23,195,2410
SU5E17702198,66.7,140.2,198,2400
SU5E17703004,62.27,141.53,109,2750
SU5E17703007,62.33,141.55,106,2600
SU5E17704012,65.68,139.15,12,2000
SU5E19001015,71.08,178.72,No 15,500
SU5E19001026,71.1,178.87,No 26,410
SU5E19001055,71.22,179.37,No 55,430
SU5E19001083,71.12,-179.22,Veretepo,1000
SU5F19003002,62.02,141.35,157,2500
SU5F19003010,62.07,141.45,148,2750
SU5F19005046,62.876,176.394,Gunchenko,960
SU5F19005A07,63.023,176.21,7s,800
SU5F19005A2D,62.968,176.358,45s,800
SU5F19005A4F,62.537,176.236,79s,450
SU5F19005A57,62.647,176.126,87s,600
SU5F20001023,62.03,171.65,23,1600
SU5F20001035,62.07,171.55,35,1550
SU5F20001080,61.88,171.48,80,1400
SU5F20001242,61.65,171.73,242,1300
SU5F20001267,61.55,172.05,267,1350
SU5F20001315,61.4,172.37,315,760
SU5F20001347,61.45,172.02,347,1180
SU5F20001364,61.48,171.85,364,1140
SU5F20001375,61.52,171.92,375,1180
SU5F20001388,61.67,171.63,388,1440
SU5F20001405,61.15,172.25,405,500
SU5F20001466,60.97,171.8,466,650
SU5F20001492,60.9,171.42,492,960
SU5F20001518,60.4,170.32,518,540
SU5F20001569,61.72,171.43,569,1140
SU5F20001626,62.03,170.87,626,1730
SU5F20002289,55.72,157.7,289,2880
SU5F20002304,56.6,159.63,304,2520
SU5F20002359,58.15,160.8,359,1950
SU5F20002387,58.53,160.95,387,1600
SU5F20003117,56.72,159.63,117,2100
SU5F20003148,55.82,160.3,148,2840
SU5F20003154,55.85,160.35,154,3310
SU5F20004034,58.42,161.13,34,860
SU5F20004039,58.38,161.28,39,800
SU5F20004047,58.47,160.98,47,1170
SU5F20004055,58.23,160.98,55,2040
SU5T09102013,43.28,41.17,KUBYSH,2850
SU5T09104045,43.23,41.63,40B,3350
SU5T09104056,43.23,41.72,50A,3390
SU5T09104057,43.23,41.72,50B,2850
SU5T09104085,43.25,41.88,83,3360
SU5T09104106,43.15,42.02,106,3010
SU5T09104121,43.18,42.13,121,3240
SU5T09104125,43.15,42.1,CHEPARA,3600
SU5T09105166,43.2,42.27,154C,3200
SU5T09105168,43.22,42.27,156,3950
SU5T09105246,43.13,42.73,234A,3370
SU5T09105263,43.13,42.9,241D,3650
SU5T09105279,43.03,42.97,NAGEBA,4150
SU5T09105284,43.02,43,LJAKHVASH,4000
SU5T09105289,43.02,43.02,255C,3750
SU5T09105316,42.93,42.55,275C,3400
SU5V09107007,42.52,44.02,393,3130
SU5V09107017,42.62,44.22,395D,3340
SU5X13201082,42.98,77.02,82,4130
SU5X13201095,43.03,77.05,95,3980
SU5X13201211,43.17,77.5,211,4290
SU5X13201247,43.12,77.73,247,3880
SU5X13202093,42.93,77.42,93,4000
SU5X13202097,42.95,77.42,97,4190
SU5X13202118,42.97,77.58,118,4240
SU5X13202176,42.9,77.88,176,3800
SU5X13203011,42.68,79.38,11,3900
SU5X13203016,42.65,79.52,16,3900
SU5X13203018,42.62,79.67,18,4050
SU5X13203031,42.45,79.92,31,4040
SU5X13203053,42.4,79.98,53,4330
SU5X13203056,42.38,79.98,56,4320
SU5X13203085,42.35,80.17,85,4200
SU5X13203105,42.42,80.22,105,4120
SU5X13204003,44.77,80.356,No 3,3900
SU5X13204035,44.757,80.077,No 35,3950
SU5X13204042,44.758,79.989,Arkashev,4010
SU5X13204067,44.582,80.198,Auezov,4280
SU5X13204076,44.629,80.275,No 76,3740
SU5X13204086,44.591,80.333,No 86,4359
SU5X13204099,44.523,80.299,No 99,3840
SU5X13204143,44.584,80.144,No 143,4040
SU5X13204195,44.739,80.001,Moinagash,4050
SU5X13204256,44.706,79.741,No 256,3630
SU5X13204266,44.655,79.785,No 266,3840
SU5X13204293,44.699,79.674,No 293,3760
SU5X13204312,44.642,79.551,No 312,3635
SU5X13204313,44.646,79.501,Kyzylmuz,3720
SU5X13205021,44.661,79.46,No 21,3560
SU5X13205045,44.695,79.542,No 45,3750
SU5X13205046,44.696,79.555,No 46,3890
SU5X13205082,44.777,79.848,No 82,3840
SU5X13205097,44.803,80.019,Cherkasov,4010
SU5X13205138,44.964,79.741,No 138,3720
SU5X13205162,44.94,79.497,No 162,4000
SU5X13205173,44.886,79.477,Korzhun,3720
SU5X13205177,44.885,79.497,No 177,3730
SU5X13205180,44.859,79.431,Ayusaj,3840
SU5X13205211,44.924,79.105,No 211,3360
SU5X13205282,44.972,79.33,No 282,3560
SU5X14101079,42.14,71.09,79,4000
SU5X14101081,42.12,71.13,81,4080
SU5X14101096,42.19,71.25,96,4300
SU5X14101110,42.19,70.78,110,3800
SU5X14101114,42.19,70.77,114,3850
SU5X14101115,42.19,70.75,115,4100
SU5X14101124,42.13,70.71,124,3800
SU5X14101201,42.08,70.47,201,3440
SU5X14102013,41.96,70.86,13,4000
SU5X14102025,42.08,71.05,25,3850
SU5X14102027,42.08,71.11,27,3700
SU5X14102037,42.15,71.23,37,4090
SU5X14102065,42.16,71.59,65,4000
SU5X14102104,41.86,71.59,104,3800
SU5X14103035,41.83,72.24,35,3600
SU5X14103051,42.06,72.15,51,3860
SU5X14103052,42.04,72.16,52,3400
SU5X14103081,42.14,72.63,81,3760
SU5X14103241,42.44,74.53,241,4300
SU5X14103252,42.4,74.61,252,4260
SU5X14104005,41.74,76.23,5,4000
SU5X14104063,41.89,76.71,63,4270
SU5X14104104,41.79,76.9,104,4130
SU5X14104118,41.92,76.97,118,4360
SU5X14104125,41.92,77.07,125,4200
SU5X14104126,41.91,77.09,126,4160
SU5X14104148,41.94,77.29,148,4340
SU5X14104149,41.93,77.3,149,4200
SU5X14104180,41.85,77.26,180,4180
SU5X14104207,41.84,77.17,207,4240
SU5X14104226,41.85,77.35,226,4280
SU5X14104293,41.76,77.56,293,4360
SU5X14104330,41.62,77.37,330,4320
SU5X14104334,41.59,77.33,334,4540
SU5X14104376,41.68,77.25,376,4200
SU5X14104413,41.58,76.99,413,4160
SU5X14104417,41.57,76.91,417,4170
SU5X14105004,41.36,76.28,4,4120
SU5X14105027,41.37,76.56,27,4040
SU5X14105096,41.41,77.26,96,4060
SU5X14105097,41.39,77.26,97,4380
SU5X14105114,41.44,77.28,114,4440
SU5X14105145,41.24,77.3,145,4600
SU5X14105208,41.41,77.38,208,4380
SU5X14105246,41.41,77.57,246,4790
SU5X14105247,41.39,77.59,247,4790
SU5X14105307,41.49,77.93,307,4420
SU5X14105339,41.73,78.15,339,4640
SU5X14105354,41.79,78.16,354,4710
SU5X14105366,41.89,78.24,366,4200
SU5X14105376,42,78.11,376,4280
SU5X14105401,41.92,77.81,401,4520
SU5X14105409,41.91,77.74,409,4610
SU5X14105429,41.82,77.84,429,4450
SU5X14105430,41.81,77.85,430,4490
SU5X14105432,41.8,77.87,432,4570
SU5X14105507,41.59,77.37,507,4300
SU5X14105526,41.54,77.22,526,4400
SU5X14105538,41.56,77.15,538,4400
SU5X14105542,41.57,77.08,542,4360
SU5X14105555,41.56,76.98,555,4400
SU5X14105560,41.53,76.88,560,4260
SU5X14106064,41.34,77.08,64,4400
SU5X14106094,41.27,77.19,94,4420
SU5X14106140,41.21,76.85,140,4440
SU5X14106171,41.08,76.07,171,4280
SU5X14106176,41.04,76.02,176,4120
SU5X14106185,41.05,75.96,185,4420
SU5X14106210,40.99,75.7,210,4200
